1	25	0
1	26	0
1	27	0
1	28	0
1	29	0
1	30	0
1	31	0
1	32	0
1	33	0
1	34	0
1	35	0
1	36	0
1	37	0
1	134	0
1	135	0
1	136	0
1	145	0
1	146	0
1	1165259	0
1	1165260	0
1	1165261	0
1	1165262	0
1	1165263	0
1	1165264	0
1	1165265	0
1	1165266	0
1	1165267	0
1	1165268	0
1	1165269	0
1	1165270	0
1	1165271	0
1	1165272	0
1	1165334	0
1	1415566	0
1	1415567	0
1	1415568	0
1	1415569	0
1	1415570	0
1	1415571	0
1	1415572	0
1	1415573	0
1	1415574	0
1	1415575	0
1	1415576	0
1	1415577	0
1	1415578	0
1	1415579	0
1	1415580	0
1	1415581	0
1	1415582	0
1	1415583	0
1	1415584	0
1	1415612	0
1	1415613	0
1	1415614	0
1	1415615	0
1	1415616	0
1	1415617	0
1	1415618	0
1	1415619	0
1	1415620	0
1	1415621	0
1	1415622	0
1	1415623	0
1	1415624	0
1	1415625	0
1	1415626	0
1	1415627	0
1	1415628	0
1	1415629	0
1	1415630	0
1	1415690	0
1	1415691	0
1	1415692	0
1	1853162	0
1	1853163	0
1	1853164	0
1	1853166	0
1	1853167	0
1	1853168	0
1	1853169	0
1	1853170	0
1	1853184	0
1	1853185	0
1	1853186	0
1	1853187	0
1	1853188	0
1	1853189	0
1	1853190	0
1	1853191	0
1	1853192	0
1	1853193	0
1	1853194	0
1	1853195	0
1	1853196	0
1	1853197	0
1	1853198	0
1	1853199	0
1	1853200	0
1	1853201	0
1	1853202	0
1	1853203	0
1	1853204	0
1	1853205	0
1	1853206	0
1	1853207	0
1	1853208	0
1	1853209	0
1	1853210	0
1	1853211	0
1	1853212	0
1	1853213	0
1	2865923	0
1	2865924	0
1	2865925	0
1	2865926	0
1	2865927	0
1	2865928	0
1	2865929	0
1	2865930	0
1	2865936	0
1	2865937	0
1	2865955	0
1	2865956	0
1	2865957	0
1	2865958	0
1	2865959	0
1	2865960	0
1	2865961	0
1	2865962	0
1	2865963	0
1	2865964	0
1	2865976	0
1	2865977	0
1	2865990	0
1	3396529	0
1	3396530	0
1	3396531	0
1	3396532	0
1	3396533	0
1	3396534	0
1	3396535	0
1	3396536	0
1	3396537	0
1	3396538	0
1	3396539	0
1	3396540	0
1	3396541	0
1	3396558	0
1	3396559	0
1	3396560	0
1	3396561	0
1	3396587	0
1	3396588	0
1	3396589	0
1	3396590	0
1	3396602	0
1	3396603	0
1	3396604	0
1	3396605	0
1	3396606	0
1	3396607	0
1	3396620	0
1	3396621	0
1	3396633	0
1	3396634	0
1	3396635	0
1	5817215	0
1	5817216	0
1	5817217	0
1	5817218	0
1	5817219	0
1	5817220	0
1	5817221	0
1	5817222	0
1	5817223	0
1	5817224	0
1	5817225	0
1	5817226	0
1	5817227	0
1	5817228	0
1	5817229	0
1	5817230	0
1	5817231	0
1	5817232	0
1	5817233	0
1	5817234	0
1	5817235	0
1	5817236	0
